scorer,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000
bodyparts,head,head,head,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood
17186,234.0743408203125,36.816978454589844,1.0,270.60711669921875,81.21931457519531,0.9999998807907104
17187,234.0294189453125,36.81718063354492,1.0,270.6139221191406,81.22933959960938,0.9999999403953552
17188,234.0294189453125,36.816978454589844,1.0,270.6191101074219,81.27417755126953,0.9999998807907104
17189,234.0294189453125,36.74174499511719,1.0,270.6421203613281,81.21931457519531,0.9999998807907104
17190,234.07696533203125,36.707496643066406,1.0,270.6458435058594,81.25980377197266,0.9999998807907104
17191,234.0772247314453,36.702823638916016,1.0,270.7189636230469,81.27417755126953,0.9999998807907104
17192,234.12908935546875,36.64695358276367,1.0,270.74951171875,81.27417755126953,0.9999999403953552
17193,234.1387176513672,36.6300048828125,1.0,270.81787109375,81.30353546142578,0.9999998807907104
17194,234.12908935546875,36.6300048828125,1.0,270.81787109375,81.30353546142578,0.9999998807907104
17195,234.12908935546875,36.6300048828125,1.0,270.81787109375,81.30353546142578,0.9999999403953552
17196,233.9188690185547,36.85416793823242,1.0,270.6252136230469,80.94550323486328,0.9999998807907104
17197,233.9188690185547,36.86811065673828,1.0,270.47027587890625,80.88150024414062,0.9999998807907104
17198,233.9188690185547,36.86811065673828,1.0,270.47027587890625,80.88150024414062,1.0
17199,233.98660278320312,36.86811065673828,1.0,270.47027587890625,80.86951446533203,0.9999998807907104
17200,233.98660278320312,36.80440139770508,1.0,270.5055847167969,80.88150024414062,0.9999999403953552
17201,233.98660278320312,36.73643493652344,1.0,270.5059509277344,80.89917755126953,0.9999999403953552
17202,233.99440002441406,36.70890808105469,1.0,270.5528259277344,80.91534423828125,0.9999999403953552
17203,233.99143981933594,36.70890808105469,1.0,270.5421142578125,80.92012023925781,0.9999998807907104
17204,233.99143981933594,36.70890808105469,1.0,270.5421142578125,80.94010925292969,0.9999999403953552
17205,233.99440002441406,36.729034423828125,1.0,270.5421142578125,80.938720703125,0.9999998807907104
17206,234.0888214111328,36.729034423828125,1.0,270.5605163574219,80.938720703125,0.9999999403953552
17207,234.1044158935547,36.729034423828125,1.0,270.5605163574219,80.94010925292969,0.9999999403953552
17208,234.1044158935547,36.728031158447266,1.0,270.7218933105469,80.96232604980469,0.9999998807907104
17209,234.1654510498047,36.672786712646484,1.0,270.7499084472656,80.938720703125,0.9999998807907104
17210,234.1654510498047,36.6092414855957,1.0,270.7499084472656,80.93839263916016,0.9999998807907104
17211,234.08065795898438,36.6092414855957,1.0,270.7499084472656,80.93889617919922,0.9999998807907104
17212,233.87689208984375,36.6092414855957,1.0,270.7499084472656,80.93889617919922,0.9999998807907104
17213,233.8477783203125,36.625579833984375,1.0,270.7499084472656,80.93889617919922,0.9999998807907104
17214,233.8477783203125,36.635772705078125,1.0,270.7839050292969,80.9856948852539,0.9999999403953552
17215,233.4056854248047,36.7199592590332,1.0,270.7839050292969,80.99120330810547,0.9999999403953552
17216,233.4056854248047,36.74088668823242,1.0,270.7839050292969,81.04881286621094,0.9999998807907104
17217,233.8647003173828,36.7419548034668,1.0,270.75,81.0495376586914,0.9999998807907104
17218,233.8647003173828,36.775142669677734,1.0,270.75,81.14617919921875,0.9999998807907104
17219,233.71731567382812,36.779563903808594,1.0,270.75,81.15958404541016,0.9999999403953552
17220,233.76123046875,36.803062438964844,1.0,270.8940734863281,81.15958404541016,0.9999998807907104
17221,233.76123046875,36.803062438964844,1.0,270.9339599609375,81.15958404541016,0.9999999403953552
17222,233.76123046875,36.803062438964844,1.0,270.9339599609375,81.24030303955078,0.9999998807907104
17223,233.76123046875,36.78163146972656,1.0,270.8940734863281,81.24030303955078,0.9999998807907104
17224,233.88882446289062,36.78163146972656,1.0,270.87451171875,81.26365661621094,0.9999998807907104
17225,233.88882446289062,36.78163146972656,1.0,270.87451171875,81.26365661621094,0.9999998807907104
17226,233.94879150390625,36.78632736206055,0.9999999403953552,270.837646484375,81.26365661621094,1.0
17227,233.94879150390625,36.78632736206055,0.9999999403953552,270.87451171875,81.2181167602539,0.9999999403953552
17228,233.94879150390625,36.78632736206055,1.0,270.8915710449219,81.21772766113281,0.9999998807907104
17229,233.8994140625,36.78632736206055,1.0,270.89190673828125,81.21772766113281,0.9999998807907104
17230,233.9922332763672,36.77699279785156,1.0,270.8915710449219,81.21772766113281,0.9999998807907104
17231,233.9053497314453,36.77699279785156,1.0,270.9387512207031,81.23873138427734,0.9999998807907104
17232,233.8994140625,36.795719146728516,1.0,270.94586181640625,81.2962417602539,0.9999999403953552
17233,233.9053497314453,36.79655456542969,1.0,270.95574951171875,81.448974609375,0.9999998807907104
17234,233.9922332763672,36.80167007446289,1.0,270.94586181640625,81.48320770263672,0.9999999403953552
17235,233.98712158203125,36.8017463684082,1.0,270.9463806152344,81.48320770263672,0.9999998807907104
17236,233.993896484375,36.8017463684082,1.0,270.95574951171875,81.48320770263672,0.9999999403953552
17237,233.9953155517578,36.80167007446289,1.0,270.9463806152344,81.52989959716797,0.9999998807907104
17238,234.0488739013672,36.72651672363281,1.0,270.9404296875,81.54102325439453,0.9999999403953552
17239,234.12881469726562,36.47793197631836,1.0,270.885009765625,81.63098907470703,0.9999998807907104
17240,234.28627014160156,36.47793197631836,1.0,270.885009765625,81.63098907470703,0.9999998807907104
17241,234.28627014160156,36.47793197631836,1.0,270.885009765625,81.63098907470703,0.9999998807907104
17242,234.28627014160156,36.50400924682617,1.0,270.885009765625,81.62832641601562,0.9999999403953552
17243,234.16510009765625,36.50400924682617,1.0,270.885009765625,81.58275604248047,0.9999998807907104
17244,234.16510009765625,36.50400924682617,1.0,270.9237365722656,80.9662857055664,0.9999999403953552
17245,234.16510009765625,36.49677658081055,1.0,270.8676452636719,80.96184539794922,0.9999998807907104
17246,234.2366943359375,36.478233337402344,1.0,270.8676452636719,80.9100341796875,0.9999998807907104
17247,234.24720764160156,36.445465087890625,1.0,270.9071044921875,80.87602996826172,0.9999999403953552
17248,234.24720764160156,36.445465087890625,1.0,270.9071044921875,80.81307220458984,0.9999999403953552
17249,234.24720764160156,36.42784881591797,1.0,270.9071044921875,80.80643463134766,0.9999998807907104
17250,234.1699676513672,36.409400939941406,1.0,270.9071044921875,80.71353912353516,0.9999998807907104
17251,234.13587951660156,36.445465087890625,1.0,270.8675231933594,80.71353912353516,0.9999998807907104
17252,234.13587951660156,36.43404006958008,1.0,270.8675231933594,80.71353912353516,0.9999998211860657
17253,234.1699676513672,36.408485412597656,1.0,270.853759765625,80.74626159667969,0.9999998807907104
17254,234.1699676513672,36.43404006958008,1.0,270.8410949707031,80.81513977050781,0.9999999403953552
17255,234.10116577148438,36.48497772216797,1.0,270.8184509277344,80.8951416015625,0.9999998807907104
17256,234.12867736816406,36.663047790527344,1.0,270.7721862792969,81.36366271972656,0.9999998807907104
17257,234.1212615966797,36.67463684082031,1.0,270.7721862792969,81.3651351928711,0.9999998807907104
17258,234.1212615966797,36.67463684082031,1.0,270.7721862792969,81.3651351928711,0.9999999403953552
17259,234.1212615966797,36.66386032104492,1.0,270.79705810546875,81.3651351928711,0.9999999403953552
17260,234.12867736816406,36.663047790527344,1.0,270.8035583496094,81.3651351928711,0.9999999403953552
17261,234.1212615966797,36.66386032104492,1.0,270.8177185058594,81.3651351928711,0.9999998807907104
17262,234.10052490234375,36.63142013549805,1.0,270.8035583496094,81.3648910522461,0.9999998807907104
17263,234.10052490234375,36.63779830932617,1.0,270.8035583496094,81.3648910522461,0.9999998807907104
17264,234.00250244140625,36.63779830932617,1.0,270.73602294921875,81.3648910522461,0.9999999403953552
17265,234.00250244140625,36.63779830932617,1.0,270.73602294921875,81.3198471069336,1.0
17266,234.1015625,36.63779830932617,1.0,270.73602294921875,81.31890106201172,1.0
17267,234.1028289794922,36.63779830932617,1.0,270.80303955078125,81.31841278076172,0.9999998807907104
17268,234.1688232421875,36.60556411743164,1.0,270.8204345703125,81.2668228149414,0.9999998807907104
17269,234.1967010498047,36.60556411743164,1.0,270.8266296386719,81.21134948730469,0.9999999403953552
17270,234.21688842773438,36.60556411743164,1.0,270.903076171875,81.18681335449219,1.0
17271,234.21688842773438,36.57271194458008,1.0,270.9088134765625,81.18681335449219,0.9999998807907104
17272,234.206298828125,36.55461502075195,1.0,270.9327697753906,81.19691467285156,0.9999998807907104
17273,234.23068237304688,36.55461502075195,1.0,270.9327697753906,81.19691467285156,0.9999998807907104
17274,234.23068237304688,36.55461502075195,1.0,270.9088134765625,81.2173843383789,0.9999998807907104
17275,234.23068237304688,36.55646514892578,1.0,270.90057373046875,81.22444152832031,0.9999998807907104
17276,234.23068237304688,36.577999114990234,1.0,270.89166259765625,81.28174591064453,1.0
17277,234.23068237304688,36.577999114990234,1.0,270.8753967285156,81.29296875,0.9999998807907104
17278,234.0580596923828,36.604976654052734,1.0,270.8252868652344,81.29296875,0.9999999403953552
17279,234.0440673828125,36.577999114990234,1.0,270.8030700683594,81.29296875,0.9999998807907104
17280,233.9967803955078,36.577999114990234,1.0,270.8030700683594,81.21708679199219,0.9999998807907104
17281,234.0069580078125,36.62104034423828,1.0,270.8030700683594,81.16289520263672,0.9999998807907104
17282,234.0069580078125,36.6412467956543,1.0,270.8171081542969,81.16289520263672,0.9999999403953552
17283,234.0440673828125,36.64179229736328,1.0,270.8294372558594,81.18516540527344,0.9999998807907104
17284,234.0291748046875,36.64567947387695,1.0,270.84814453125,81.20075988769531,0.9999999403953552
17285,234.04612731933594,36.64857864379883,1.0,270.86126708984375,81.20075988769531,0.9999999403953552
17286,234.08409118652344,36.64857864379883,1.0,270.86126708984375,81.23767852783203,0.9999998807907104
17287,234.04612731933594,36.66508865356445,1.0,270.86126708984375,81.38357543945312,0.9999998807907104
17288,234.04612731933594,36.67308044433594,1.0,270.8565979003906,81.4381103515625,0.9999998807907104
17289,234.0535125732422,36.72238540649414,1.0,270.80633544921875,81.4381103515625,0.9999998807907104
17290,234.09707641601562,36.72238540649414,1.0,270.80633544921875,81.4381103515625,0.9999998807907104
17291,234.15138244628906,36.67308044433594,1.0,270.80633544921875,81.36871337890625,0.9999998807907104
17292,234.224365234375,36.43742752075195,1.0,270.8365478515625,81.367431640625,0.9999998807907104
17293,234.28610229492188,36.43490982055664,1.0,270.9287109375,81.27566528320312,0.9999999403953552
17294,234.30360412597656,36.43490982055664,1.0,270.9287109375,81.26715087890625,1.0
17295,234.30360412597656,36.43742752075195,1.0,270.9287109375,81.26715087890625,1.0
17296,234.31869506835938,36.46584701538086,1.0,270.92333984375,81.25178527832031,0.9999999403953552
17297,234.33026123046875,36.486392974853516,1.0,270.8962707519531,81.24303436279297,0.9999999403953552
17298,234.33026123046875,36.486392974853516,1.0,270.8962707519531,81.21991729736328,0.9999999403953552
17299,234.378173828125,36.46584701538086,1.0,270.8899841308594,81.21237182617188,0.9999998807907104
17300,234.378173828125,36.41590881347656,1.0,270.8779602050781,81.21991729736328,1.0
17301,234.378173828125,36.41590881347656,1.0,270.8899841308594,81.24303436279297,0.9999998807907104
17302,234.31370544433594,36.41590881347656,1.0,270.8779602050781,81.21991729736328,0.9999999403953552
17303,233.87820434570312,36.41590881347656,1.0,270.8152160644531,81.21237182617188,0.9999999403953552
17304,233.52871704101562,36.40113067626953,1.0,270.7356262207031,81.12950897216797,0.9999999403953552
17305,233.52847290039062,36.24601364135742,1.0,270.5447082519531,81.05546569824219,0.9999998807907104
17306,233.5166015625,36.1001091003418,1.0,270.5137939453125,80.86246490478516,0.9999998807907104
17307,233.5166015625,36.1001091003418,1.0,270.48468017578125,80.86246490478516,0.9999998807907104
17308,233.30857849121094,36.12531661987305,1.0,270.48468017578125,80.86246490478516,0.9999998807907104
17309,233.5166015625,36.154239654541016,1.0,270.5137939453125,80.93302154541016,0.9999999403953552
17310,233.5545654296875,36.154239654541016,1.0,270.5903625488281,81.00457763671875,0.9999999403953552
17311,233.94198608398438,36.40634536743164,1.0,270.6132507324219,81.06861114501953,0.9999998807907104
17312,234.02528381347656,36.48818588256836,1.0,270.6282653808594,81.15612030029297,0.9999998807907104
17313,234.04898071289062,36.48818588256836,1.0,270.7212219238281,81.12047576904297,0.9999999403953552
17314,234.14756774902344,36.473411560058594,1.0,270.7348327636719,81.22614288330078,0.9999998807907104
17315,234.31849670410156,36.54840850830078,1.0,270.75372314453125,81.23612213134766,0.9999998807907104
17316,234.4408416748047,36.60238265991211,1.0,270.75372314453125,81.48014831542969,0.9999999403953552
17317,234.5345916748047,36.72471618652344,1.0,270.7212219238281,81.48280334472656,0.9999998807907104
17318,234.59706115722656,36.75100326538086,1.0,270.5955810546875,81.57349395751953,1.0
17319,234.63232421875,36.75100326538086,1.0,270.5955810546875,81.61236572265625,1.0
17320,234.6105499267578,36.733829498291016,1.0,270.5955810546875,81.61236572265625,0.9999998807907104
17321,234.63232421875,36.733829498291016,1.0,270.6083679199219,81.5978775024414,0.9999998807907104
17322,234.63441467285156,36.72431945800781,1.0,270.8060302734375,81.5978775024414,0.9999999403953552
17323,234.63711547851562,36.69831848144531,1.0,270.8563537597656,81.51087188720703,0.9999999403953552
17324,234.6913604736328,36.68198776245117,1.0,270.9352111816406,81.46823120117188,0.9999998807907104
17325,234.72389221191406,36.68198776245117,1.0,270.9352111816406,81.43896484375,0.9999998807907104
17326,234.6913604736328,36.68198776245117,1.0,270.9394226074219,81.43896484375,0.9999999403953552
17327,234.63711547851562,36.6199836730957,1.0,270.9580993652344,81.37247467041016,0.9999999403953552
17328,234.52503967285156,36.52883529663086,1.0,271.03900146484375,81.06372833251953,0.9999999403953552
17329,234.44573974609375,36.518943786621094,1.0,271.03900146484375,81.01168823242188,0.9999998807907104
17330,234.4202423095703,36.518943786621094,1.0,271.03900146484375,81.01168823242188,0.9999998807907104
17331,234.44573974609375,36.518943786621094,1.0,271.01531982421875,81.01168823242188,0.9999999403953552
17332,234.44573974609375,36.49588394165039,1.0,271.00946044921875,81.0422134399414,0.9999999403953552
17333,234.47586059570312,36.53284454345703,1.0,270.97613525390625,81.14025115966797,0.9999998807907104
17334,234.54592895507812,36.53284454345703,1.0,270.9494934082031,81.14757537841797,0.9999998807907104
17335,234.54592895507812,36.53284454345703,1.0,270.9494934082031,81.14757537841797,0.9999998807907104
17336,234.54592895507812,36.541107177734375,0.9999999403953552,270.9494934082031,81.14025115966797,0.9999998807907104
17337,234.5408172607422,36.61194610595703,1.0,271.06298828125,81.14025115966797,0.9999999403953552
17338,234.49923706054688,36.61194610595703,1.0,271.06298828125,81.14757537841797,0.9999998807907104
17339,234.4569549560547,36.61194610595703,1.0,271.06298828125,81.16558837890625,0.9999999403953552
17340,234.4569549560547,36.560089111328125,1.0,270.83013916015625,81.31269836425781,0.9999998807907104
17341,234.4569549560547,36.53325653076172,1.0,270.8160400390625,81.3438491821289,0.9999998211860657
17342,234.4569549560547,36.5074462890625,1.0,270.8160400390625,81.34388732910156,0.9999998807907104
17343,234.4569549560547,36.48883056640625,1.0,270.8160400390625,81.36041259765625,0.9999998807907104
17344,234.3665771484375,36.488800048828125,1.0,270.8536071777344,81.34388732910156,0.9999998807907104
17345,234.17698669433594,36.48577117919922,1.0,270.8923034667969,81.34388732910156,0.9999999403953552
17346,234.17388916015625,36.47649383544922,1.0,270.9019775390625,81.27196502685547,0.9999998807907104
17347,234.17388916015625,36.47821807861328,1.0,270.90869140625,81.23252868652344,0.9999999403953552
17348,234.16163635253906,36.44664001464844,1.0,270.9262390136719,81.23252868652344,0.9999998807907104
17349,234.14344787597656,36.44664001464844,1.0,270.9302673339844,81.23252868652344,0.9999999403953552
17350,234.16163635253906,36.47821807861328,1.0,270.9302673339844,81.22407531738281,0.9999998807907104
17351,234.1548614501953,36.47821807861328,1.0,270.914794921875,81.22407531738281,1.0
17352,234.14344787597656,36.43521499633789,1.0,270.914794921875,81.20219421386719,0.9999998807907104
17353,234.04576110839844,36.480045318603516,1.0,270.9056701660156,81.18125915527344,0.9999999403953552
17354,234.04576110839844,36.469539642333984,1.0,270.9056701660156,81.18125915527344,0.9999998807907104
17355,234.04576110839844,36.41716003417969,1.0,270.914794921875,81.18125915527344,0.9999998807907104
17356,234.04576110839844,36.41716003417969,1.0,271.0295104980469,81.18125915527344,0.9999998807907104
17357,234.0606231689453,36.41716003417969,1.0,271.0456848144531,81.18125915527344,0.9999998807907104
17358,234.101806640625,36.4156379699707,1.0,271.0478820800781,81.12769317626953,0.9999999403953552
17359,234.1046600341797,36.3458251953125,1.0,271.08612060546875,81.00527954101562,0.9999998807907104
17360,234.1046600341797,36.3458251953125,1.0,271.08612060546875,81.00527954101562,0.9999998807907104
17361,234.101806640625,36.301273345947266,1.0,271.08819580078125,81.00527954101562,0.9999998807907104
17362,234.101806640625,36.301273345947266,1.0,271.08819580078125,81.0059814453125,0.9999998807907104
17363,234.1046600341797,36.31754684448242,1.0,271.0812072753906,81.0059814453125,0.9999998807907104
17364,234.9422149658203,36.36723709106445,1.0,271.0812072753906,81.03353881835938,0.9999998211860657
17365,234.98684692382812,36.36723709106445,1.0,271.08819580078125,81.0059814453125,0.9999998807907104
17366,234.98684692382812,36.38186264038086,1.0,271.0665283203125,80.94532012939453,0.9999999403953552
17367,234.9422149658203,36.38630676269531,1.0,271.0665283203125,80.9447021484375,0.9999998807907104
17368,233.67567443847656,36.90098190307617,1.0,271.10888671875,80.8437728881836,0.9999998807907104
17369,233.57464599609375,67.9166259765625,1.0,271.0665283203125,42.37149429321289,0.9999992847442627
17370,233.2340545654297,68.09227752685547,0.9999999403953552,267.83526611328125,29.18266487121582,0.9999991655349731
17371,233.20843505859375,68.46383666992188,0.9999998807907104,267.83526611328125,24.96637535095215,0.9999997615814209
17372,233.2340545654297,68.85749053955078,0.9999998807907104,268.0367736816406,24.96637535095215,0.9999995827674866
17373,233.2136993408203,68.85749053955078,0.9999998807907104,268.0367736816406,24.96637535095215,0.999998927116394
17374,233.2136993408203,68.9848861694336,1.0,268.0367736816406,24.9815673828125,0.9999988079071045
17375,233.24717712402344,68.85749053955078,0.9999999403953552,268.0367736816406,25.109880447387695,0.9999992251396179
17376,233.32119750976562,68.804931640625,0.9999999403953552,268.019775390625,25.109880447387695,0.9999995231628418
17377,233.4581756591797,68.804931640625,1.0,268.0122985839844,25.153261184692383,0.9999996423721313
17378,233.4581756591797,68.804931640625,0.9999998807907104,267.9974670410156,25.136760711669922,0.9999996423721313
17379,233.45730590820312,68.78917694091797,0.9999998807907104,267.9701843261719,25.109880447387695,0.999999463558197
17380,233.45730590820312,68.78917694091797,1.0,267.9329528808594,25.08171844482422,0.9999995231628418
17381,233.45730590820312,68.78917694091797,0.9999998807907104,267.9264831542969,25.08171844482422,0.9999994039535522
17382,233.32089233398438,68.53884887695312,0.9999998807907104,267.9142761230469,25.077116012573242,0.9999994039535522
17383,233.32089233398438,68.53884887695312,0.9999998807907104,267.903564453125,25.077116012573242,0.9999995827674866
17384,233.32089233398438,68.53884887695312,1.0,267.87396240234375,25.056148529052734,0.999999463558197
17385,233.32089233398438,68.48397827148438,0.9999998807907104,267.8504333496094,24.995952606201172,0.999999463558197
17386,233.32089233398438,68.47888946533203,0.9999998807907104,267.83123779296875,25.077116012573242,0.9999995231628418
17387,233.3426971435547,68.47888946533203,0.9999999403953552,267.828125,25.150327682495117,0.9999996423721313
17388,233.4633026123047,68.37574768066406,0.9999998807907104,267.73712158203125,25.28691291809082,0.9999996423721313
17389,233.3426971435547,68.37574768066406,0.9999998807907104,267.6194152832031,25.28691291809082,0.9999996423721313
17390,233.4633026123047,68.37574768066406,1.0,267.591796875,25.31854248046875,0.9999996423721313
17391,233.4633026123047,68.55964660644531,1.0,267.591796875,25.325868606567383,0.9999997019767761
17392,233.36053466796875,68.56719970703125,0.9999999403953552,267.6417236328125,25.325868606567383,0.9999996423721313
17393,233.36053466796875,68.61053466796875,1.0,267.6417236328125,25.329734802246094,0.9999996423721313
17394,233.392333984375,68.56719970703125,1.0,267.6517028808594,25.37729263305664,0.9999996423721313
17395,233.392333984375,68.55964660644531,1.0,267.6714172363281,25.39393424987793,0.9999995827674866
17396,233.47735595703125,68.52392578125,0.9999998807907104,267.68853759765625,25.39393424987793,0.9999995827674866
17397,233.49485778808594,68.50601959228516,0.9999999403953552,267.68853759765625,25.39393424987793,0.999999463558197
17398,233.49485778808594,68.4925537109375,0.9999999403953552,267.68853759765625,25.352983474731445,0.9999995827674866
17399,233.49485778808594,68.4925537109375,0.9999998807907104,267.6607360839844,25.288009643554688,0.9999996423721313
17400,233.4846954345703,68.48556518554688,0.9999999403953552,267.601806640625,25.210716247558594,0.9999996423721313
17401,233.39089965820312,68.45634460449219,0.9999998807907104,267.6000061035156,25.118379592895508,0.9999996423721313
17402,233.39089965820312,68.45634460449219,0.9999999403953552,267.6000061035156,25.05686378479004,0.9999996423721313
17403,233.36163330078125,68.37577819824219,0.9999999403953552,267.601806640625,25.052988052368164,0.9999996423721313
17404,233.36070251464844,68.37577819824219,0.9999998807907104,267.609375,25.018768310546875,0.9999996423721313
17405,233.33607482910156,68.43549346923828,1.0,267.65911865234375,25.001564025878906,0.9999996423721313
17406,233.26051330566406,68.43549346923828,0.9999999403953552,267.65911865234375,25.001564025878906,0.9999996423721313
17407,233.26051330566406,68.43549346923828,0.9999999403953552,267.6600036621094,25.001564025878906,0.9999996423721313
17408,233.17782592773438,68.43549346923828,0.9999999403953552,267.6600036621094,24.974592208862305,0.9999995231628418
17409,233.17782592773438,68.43549346923828,0.9999998807907104,267.7141418457031,24.916467666625977,0.9999995827674866
17410,233.32933044433594,68.40476989746094,0.9999999403953552,267.74468994140625,24.916467666625977,0.9999996423721313
17411,233.39112854003906,68.7464599609375,0.9999998807907104,267.7477722167969,24.916467666625977,0.9999997019767761
17412,233.39141845703125,68.49945068359375,0.9999999403953552,267.7826232910156,24.96314811706543,0.9999995827674866
17413,233.43008422851562,68.7464599609375,0.9999998807907104,267.78759765625,24.96314811706543,0.9999995231628418
17414,233.48831176757812,68.85420989990234,0.9999999403953552,267.7881164550781,24.964618682861328,0.9999995231628418
17415,233.48831176757812,68.85420989990234,0.9999998807907104,267.8036804199219,24.96314811706543,0.9999995827674866
17416,233.39141845703125,68.85420989990234,0.9999999403953552,267.795654296875,24.972524642944336,0.9999995231628418
17417,233.3539276123047,68.88068389892578,0.9999999403953552,267.8182373046875,24.972524642944336,0.9999995827674866
17418,233.33523559570312,68.86219024658203,0.9999998807907104,267.8182373046875,25.028263092041016,0.999999463558197
17419,233.31068420410156,68.86219024658203,0.9999998807907104,267.8179931640625,25.01049041748047,0.9999995231628418
17420,233.33523559570312,69.1131362915039,0.9999998807907104,267.8179931640625,25.01049041748047,0.9999995231628418
17421,233.32655334472656,68.86219024658203,0.9999999403953552,267.8182373046875,25.028263092041016,0.9999994039535522
17422,233.32655334472656,68.86219024658203,0.9999998807907104,267.8349609375,25.028263092041016,0.9999994039535522
17423,233.44198608398438,68.84375,0.9999999403953552,267.8717041015625,25.126237869262695,0.9999992847442627
17424,233.44869995117188,68.84375,0.9999999403953552,267.8717041015625,25.416690826416016,0.9999986886978149
17425,233.5081787109375,68.84375,0.9999999403953552,267.8717041015625,25.416690826416016,0.9999988675117493
17426,233.5081787109375,68.84375,0.9999999403953552,267.8628234863281,25.416690826416016,0.9999992251396179
17427,233.44869995117188,68.84375,0.9999998807907104,267.8265686035156,25.36651611328125,0.9999992847442627
17428,233.41383361816406,68.94342803955078,0.9999999403953552,267.82269287109375,25.35912322998047,0.9999992251396179
17429,233.35581970214844,68.94342803955078,0.9999998807907104,267.7766418457031,25.35912322998047,0.9999991655349731
17430,233.35581970214844,68.9345932006836,0.9999999403953552,267.7766418457031,25.339427947998047,0.9999992251396179
17431,233.38851928710938,68.9345932006836,1.0,267.82269287109375,25.327259063720703,0.9999992251396179
17432,233.35116577148438,68.91261291503906,0.9999998807907104,267.842041015625,25.307106018066406,0.9999992847442627
17433,233.38851928710938,68.8306884765625,0.9999999403953552,267.8564147949219,25.267623901367188,0.9999994039535522
17434,233.41110229492188,68.78936004638672,0.9999998807907104,267.8564147949219,25.267623901367188,0.9999992847442627
17435,233.3943328857422,68.78112030029297,0.9999999403953552,267.842041015625,25.267179489135742,0.9999991655349731
17436,233.41110229492188,68.58846282958984,0.9999999403953552,267.7908020019531,25.26521110534668,0.9999992847442627
17437,233.41110229492188,68.58846282958984,0.9999998807907104,267.7908020019531,25.26521110534668,0.9999992847442627
17438,233.41110229492188,68.58846282958984,0.9999999403953552,267.7908020019531,25.263248443603516,0.9999992847442627
17439,233.41575622558594,68.61322784423828,0.9999998807907104,267.79632568359375,25.18948745727539,0.9999994039535522
17440,233.424072265625,68.62931060791016,0.9999999403953552,267.80511474609375,25.13425636291504,0.9999994039535522
17441,233.41575622558594,68.63844299316406,0.9999999403953552,267.8243408203125,25.129026412963867,0.9999994039535522
17442,233.41575622558594,68.78265380859375,0.9999998807907104,267.83331298828125,25.097639083862305,0.9999994039535522
17443,233.39608764648438,68.78265380859375,0.9999999403953552,267.84161376953125,25.08045196533203,0.9999991655349731
17444,233.39608764648438,68.78265380859375,0.9999999403953552,267.8517761230469,25.046653747558594,0.9999991655349731
17445,233.39608764648438,68.77479553222656,0.9999998807907104,267.93206787109375,24.994091033935547,0.9999990463256836
17446,233.43133544921875,68.73078155517578,0.9999999403953552,267.93206787109375,24.994091033935547,0.9999988675117493
17447,233.44351196289062,68.71863555908203,0.9999998807907104,267.9415283203125,24.994091033935547,0.999998927116394
17448,233.4889678955078,68.60721588134766,0.9999999403953552,267.9415283203125,25.18581771850586,0.9999986886978149
17449,233.54615783691406,68.58466339111328,1.0,267.9415283203125,25.18581771850586,0.9999985694885254
17450,233.54615783691406,68.57876586914062,0.9999998807907104,267.9415283203125,25.201171875,0.999998927116394
17451,233.5275421142578,68.5766372680664,1.0,267.9482727050781,25.201171875,0.9999988079071045
17452,233.5275421142578,68.56643676757812,1.0,267.9621887207031,25.201171875,0.9999987483024597
17453,233.54615783691406,68.5766372680664,0.9999999403953552,267.9918212890625,25.20201301574707,0.9999983310699463
17454,233.6315460205078,68.5766372680664,0.9999999403953552,267.9918212890625,25.20810317993164,0.9999986886978149
17455,233.665771484375,68.66107940673828,0.9999998807907104,267.977294921875,25.210630416870117,0.9999986886978149
17456,233.75753784179688,68.6633071899414,0.9999999403953552,267.98321533203125,25.20810317993164,0.9999987483024597
17457,233.78712463378906,68.6633071899414,0.9999998807907104,267.98321533203125,25.20201301574707,0.9999986886978149
17458,233.79507446289062,68.66107940673828,0.9999998807907104,267.98321533203125,25.20810317993164,0.9999988079071045
17459,233.79507446289062,68.6414566040039,0.9999998807907104,267.98321533203125,25.19182586669922,0.999998927116394
17460,233.78712463378906,68.3531494140625,0.9999998807907104,267.98321533203125,25.167709350585938,0.999998927116394
17461,233.76266479492188,68.34931182861328,0.9999998807907104,267.9732360839844,25.1213436126709,0.999998927116394
17462,233.7484130859375,68.34931182861328,0.9999999403953552,267.9592590332031,25.1213436126709,0.999998927116394
17463,233.72877502441406,68.3531494140625,0.9999998807907104,267.9377136230469,25.1213436126709,0.9999989867210388
17464,233.5660400390625,68.38555908203125,0.9999999403953552,267.87579345703125,25.09980010986328,0.9999989867210388
17465,233.55905151367188,68.41718292236328,0.9999999403953552,267.87579345703125,25.097675323486328,0.999998927116394
17466,233.51593017578125,68.55592346191406,0.9999998807907104,267.87579345703125,25.04285430908203,0.9999992847442627
17467,233.5070343017578,68.55592346191406,0.9999999403953552,267.9241943359375,25.04285430908203,0.9999991655349731
